id,website,status_code,dnssec,mx_hosts_hostname,spf_record,spf_valid,dmarc_record,dmarc_valid,dmarc_tags_p_value,dmarc_tags_pct,dmarc_tags_aspf,dmarc_tags_adkim,dmarc_tags_sp,rank,company
385,www.pvh.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:dmarc_agg@PVH.com; ruf=mailto:dmarc_afrf@PVH.com; fo=1;,True,none,100,r,r,none,385,PVH
386,www.apollo.com,200,False,"",,False,"v=DMARC1; p=none; sp=none; ri=3600; rua=mailto:dmarc-rua@apollo.com,mailto:29779514b6e9665@rep.dmarcanalyzer.com; ruf=mailto:dmarc-ruf@apollo.com,mailto:29779514b6e9665@rep.dmarcanalyzer.com; fo=1;",True,none,100,r,r,none,386,Apollo Global Management
388,www.thehersheycompany.com,200,False,"",,False,v=DMARC1; p=reject; rua=mailto:dmarc_agg@vali.email,True,reject,100,r,r,reject,388,Hershey
389,www.nvrinc.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,389,NVR
390,www.footlocker.com,200,False,"",,False,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,quarantine,100,r,r,quarantine,390,Foot Locker
391,www.dana.com,200,False,"",,False,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc.reporting@dana.com; ruf=mailto:dmarc.reporting@dana.com,True,reject,100,r,r,reject,391,Dana
392,www.spartannash.com,200,False,"",,False,v=DMARC1; p=none; fo=1; rua=mailto:17f5bb71@mxtoolbox.dmarc-report.com; ruf=mailto:17f5bb71@forensics.dmarc-report.com;,True,none,100,r,r,none,392,SpartanNash
393,olin.com,200,False,"mxa-00676101.gslb.pphosted.com, mxb-00676101.gslb.pphosted.com",v=spf1 ip4:205.220.178.144 ip4:205.220.166.116 include:spf.protection.outlook.com include:_spf.olin.com include:_spf.salesforce.com include:_spf.mailgun.org include:sendgrid.net -all,True,v=DMARC1; p=none; rua=mailto:olinemailadmins@olin.com; ruf=mailto:infosecalerts@olin.com; fo=1,True,none,100,r,r,none,393,Olin
394,www.chewy.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:21fb0c838604714@rep.dmarcanalyzer.com; ruf=mailto:21fb0c838604714@for.dmarcanalyzer.com; fo=1;,True,none,100,r,r,none,394,Chewy
395,www.jackson.com,200,False,"",,False,,False,,,,,,395,Jackson Financial
396,www.activisionblizzard.com,200,False,"",,False,,False,,,,,,396,Activision Blizzard
397,www.tollbrothers.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,397,Toll Brothers
398,www.carlyle.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,398,Carlyle Group
400,www.ovintiv.com,200,False,"",,False,,False,,,,,,400,Ovintiv
401,www.ufpi.com,200,True,"",,False,v=DMARC1; p=reject; rua=mailto:e14f5090564f265@rep.dmarcanalyzer.com; ruf=mailto:e14f5090564f265@for.dmarcanalyzer.com; pct=100; fo=1;,True,reject,100,r,r,reject,401,UFP Industries
402,www.ulta.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;,True,reject,100,r,r,reject,402,Ulta Beauty
403,www.cbrands.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,403,Constellation Brands
404,www.expediagroup.com,200,False,"",,False,"v=DMARC1; p=reject; fo=1; rua=mailto:expedia@rua.netcraft.com,mailto:dmarc_agg@dmarc.250ok.net ; ruf=mailto:expedia@ruf.netcraft.com,mailto:dmarc_fr@dmarc.250ok.net; pct=100; rf=afrf",True,reject,100,r,r,reject,404,Expedia Group
405,www.commscope.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:ryafobpc@ag.dmarcian.com; ruf=mailto:ryafobpc@fr.dmarcian.com;,True,none,100,r,r,none,405,CommScope Holding
406,www.celanese.com,200,False,"",,False,,False,,,,,,406,Celanese
408,www.owenscorning.com,200,False,"",,False,v=DMARC1; p=reject; rua=mailto:lurqpkgz@ag.dmarcian.com; ruf=mailto:lurqpkgz@fr.dmarcian.com;,True,reject,100,r,r,reject,408,Owens Corning
409,www.campbells.com,200,False,"",,False,v=DMARC1; p=reject; rua=mailto:DMARC@campbells.com; ruf=mailto:DMARCForensics@Campbells.com,True,reject,100,r,r,reject,409,Campbell Soup
410,www.huntsman.com,200,False,"",,False,"v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email,mailto:dmarc_reports@huntsman.com; ruf=mailto:dmarc_failures@huntsman.com",True,none,100,r,r,none,410,Huntsman
411,www.franklinresources.com,200,False,"",,False,,False,,,,,,411,Franklin Resources
412,www.averydennison.com,200,False,"",,False,v=DMARC1; p=quarantine; sp=none; adkim=r; aspf=r; fo=1; pct=100; ri=3600; rua=mailto:avery-dennison@rua.agari.com; ruf=mailto:avery-dennison@ruf.agari.com,True,quarantine,100,r,r,none,412,Avery Dennison
413,masco.com,200,False,"mxa-00541a01.gslb.pphosted.com, mxb-00541a01.gslb.pphosted.com",v=spf1 ip4:63.111.19.5 ip4:63.111.19.57 ip4:63.99.223.5 ip4:63.99.223.57 ip4:205.220.172.181 ip4:205.220.160.182 include:spf.protection.outlook.com -all,True,v=DMARC1; p=none; rua=mailto:dmarcreporting@masco.com;,True,none,100,r,r,none,413,Masco
414,www.centerpointenergy.com,200,False,"",,False,"v=DMARC1; p=none; pct=100; rua=mailto:dmjifvzy@ag.us.dmarcian.com,mailto:dmarc.rua@centerpointenergy.com,mailto:626845fec6411@ag.dmarcly.com;ruf=mailto:dmarc.ruf@centerpointenergy.com,mailto:626845fec6411@fo.dmarcly.com,mailto:dmjifvzy@fr.us.dmarcian.com; fo=1",True,none,100,r,r,none,414,CenterPoint Energy
415,www.53.com,200,False,"",,False,v=DMARC1; p=reject; sp=none; fo=1; pct=100; ri=3600; rua=mailto:fifththird-dmarc@datafeeds.phishlabs.com; ruf=mailto:fifththird-dmarc@datafeeds.phishlabs.com,True,reject,100,r,r,none,415,Fifth Third Bancorp
416,www.wecenergygroup.com,200,False,"",,False,,False,,,,,,416,WEC Energy Group
417,www.spglobal.com,200,False,"",,False,v=DMARC1; p=reject; sp=none; fo=1; ri=3600; rua=mailto:mcgraw-hill@rua.agari.com; ruf=mailto:mcgraw-hill@ruf.agari.com,True,reject,100,r,r,none,417,S&P Global
418,www.fmglobal.com,200,False,"",,False,v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1,True,reject,100,r,r,reject,418,FMGlobal
419,www.polaris.com,200,False,"",,False,"v=DMARC1; p=reject; pct=100; sp=none; rua=mailto:288fcbd4@inbox.ondmarc.com; ruf=mailto:288fcbd4@inbox.ondmarc.com,mailto:ruf@polaris.com; adkim=r; aspf=r; fo=0; rf=afrf; ri=3600",True,reject,100,r,r,none,419,Polaris
420,www.williams-sonoma.com,200,False,"",,False,v=DMARC1; p=reject; sp=reject; pct=100; rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,420,Williams-Sonoma
421,www.autoliv.com,200,False,"",,False,,False,,,,,,421,Autoliv
422,www.ajg.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;,True,none,100,r,r,none,422,Arthur J. Gallagher
423,www.motorolasolutions.com,200,True,"",,False,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,quarantine,100,r,r,quarantine,423,Motorola Solutions
424,www.zillowgroup.com,200,False,"",,False,v=DMARC1; p=none; sp=none; rua=mailto:00db9-7704@rua.dmarc.emailanalyst.com; ruf=mailto:00db9-7704@ruf.dmarc.emailanalyst.com; adkim=r; aspf=r; ri=43200,True,none,100,r,r,none,424,Tillow Group
425,www.opendoor.com,200,False,"",,False,"v=DMARC1; p=quarantine; rua=mailto:re+l8yhyyubzg1@dmarc.postmarkapp.com,mailto:dmarc@opendoor.com,mailto:dmarc_agg@dmarc.250ok.net; ruf=mailto:dmarc@opendoor.com,mailto:dmarc_fr@dmarc.250ok.net; fo=1; aspf=r; pct=100; sp=quarantine;",True,quarantine,100,r,r,quarantine,425,Opendoor Technologies
426,www.jmsmucker.com,200,False,"",,False,v=DMARC1; p=reject; rua=mailto:dmarc_agg@vali.email,True,reject,100,r,r,reject,426,J.M. Smucker
427,www.anywhere.re,200,False,"",,False,v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email,True,quarantine,100,r,r,quarantine,427,Anywhere Real Estate
428,www.oshkosh.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc@oshkosh.com,True,reject,100,r,r,reject,428,Oshkosh
430,gxo.com,200,False,"mxa-0065eb01.gslb.pphosted.com, mxb-0065eb01.gslb.pphosted.com",v=spf1 exists:%{i}._i.%{d}._d.espf.agari.com include:_spf.qualtrics.com include:%{d}.fc.spf-protect.agari.com include:_spf.atlassian.net include:_spf.smtprelay.snel.com -all,False,v=DMARC1;p=quarantine;fo=1;pct=60;ri=3600;rua=mailto:gxo@rua.agari.com;ruf=mailto:gxo@ruf.agari.com,True,quarantine,60,r,r,quarantine,430,GXO Logistics
431,www.apa.org,200,False,"",,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,431,APA
432,www.bc.com,200,False,"",,False,v=DMARC1;p=none;fo=1;rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,432,Boise Cascade
433,www.dovercorporation.com,200,False,"",,False,,False,,,,,,433,Dover
434,www.genworth.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:dmarcreports@genworth.com; ruf=mailto:dmarcreports@genworth.com; sp=none; aspf=r; fo=s; ri=86400,True,none,100,r,r,none,434,Genworth Financial
435,www.bathandbodyworks.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,435,Bath & Body Works
436,www.coinbase.com,200,False,"",v=spf1 -all,True,"v=DMARC1; p=reject; sp=reject; adkim=s; aspf=s; fo=1; rua=mailto:jpohmdhp@ag.dmarcian.com,mailto:dmarc_agg@dmarc.250ok.net; ruf=mailto:jpohmdhp@fr.dmarcian.com,mailto:coinbase-external-abuse@spam.riskiq.net,mailto:dmarc_fr@dmarc.250ok.net;",True,reject,100,s,s,reject,436,Booz Allen Hamilton Holding
437,www.coinbase.com,200,False,"",v=spf1 -all,True,"v=DMARC1; p=reject; sp=reject; adkim=s; aspf=s; fo=1; rua=mailto:jpohmdhp@ag.dmarcian.com,mailto:dmarc_agg@dmarc.250ok.net; ruf=mailto:jpohmdhp@fr.dmarcian.com,mailto:coinbase-external-abuse@spam.riskiq.net,mailto:dmarc_fr@dmarc.250ok.net;",True,reject,100,s,s,reject,437,Coinbase Global
438,www.zimmerbiomet.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:dmarc@zimmerbiomet.com,True,none,100,r,r,none,438,Zimmer Biomet Holdings
439,www.wabteccorp.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1,True,none,100,r,r,none,439,Westinghouse Air Break Technologies
440,www.zoetis.com,200,False,"",,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,440,Zoetis
441,www.packagingcorp.com,200,False,"",,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,441,Packaging Corp. of America
442,www.lpl.com,200,False,"",,False,,False,,,,,,442,LPL Financial Holdings
443,www.troweprice.com,200,False,"",,False,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,quarantine,100,r,r,quarantine,443,T. Rowe Price
444,www.troweprice.com,200,False,"",,False,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,quarantine,100,r,r,quarantine,444,Fortune Brands Home & Security
446,amark.com,200,False,"",v=spf1 mx a ip4:67.135.93.70 ip4:160.72.194.102 include:us._netblocks.mimecast.com a:mxe.amark.com a:mxs.amark.com include:spf.protection.outlook.com include:mail.zendesk.com ~all,True,,False,,,,,,446,A-Mark Precious Metals
447,www.hess.com,200,False,"",,False,,False,,,,,,447,Hess
448,www.vrtx.com,200,False,"",,False,v=DMARC1;p=none;fo=1;rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,448,Vertex Pharmaceuticals
449,www.keycorpltd.com,200,False,"",v=spf1 a mx ptr include:secureserver.net ~all,True,,False,,,,,,449,KeyCorp
450,www.chipotle.com,200,False,"mxa-00200801.gslb.pphosted.com, mxb-00200801.gslb.pphosted.com",v=spf1 mx include:spf.protection.outlook.com include:spf-00200801.pphosted.com include:sendgrid.net include:spf.constantcontact.com include:mailgun.org ip4:23.21.109.197 ip4:23.21.109.212 ip4:147.160.167.0/26 ~all,True,v=DMARC1; p=none; rua=mailto:chipotle+rua@dmarc.area1reports.com; ruf=mailto:chipotle+ruf@dmarc.area1reports.com; fo=1,True,none,100,r,r,none,450,Chipotle Mexican Grill
451,www.cmsenergy.com,200,True,"",,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,451,CMS Energy
452,www.arconic.com,200,False,"",,False,"v=DMARC1; p=none; fo=1; rua=mailto:pxa4qtrz@ag.dmarcian.com, mailto:3a93bf32@mxtoolbox.dmarc-report.com; ruf=mailto:3a93bf32@forensics.dmarc-report.com;",True,none,100,r,r,none,452,Arconic
453,www.taylormorrison.com,200,False,"",,False,v=DMARC1; p=quarantine; pct=100; sp=none; aspf=r;,True,quarantine,100,r,r,none,453,Taylor Morrison Home
454,www.afginc.com,200,False,"",,False,,False,,,,,,454,American Financial Group
455,www.ugicorp.com,200,False,"",,False,,False,,,,,,455,UGI
456,www.saic.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:dmarc-rua@saic.com; ruf=mailto:dmarc-ruf@saic.com; fo=1;,True,none,100,r,r,none,456,Science Applications International
457,www.avantorsciences.com,200,False,"",,False,v=DMARC1;p=quarantine;rua=mailto:dmarc.reports@avantorsciences.com;ruf=mailto:dmarc.reports@avantorsciences.com;sp=reject;ri=84600,True,quarantine,100,r,r,reject,457,Avantor
458,www.hanes.com,200,False,"",,False,v=DMARC1;p=none;fo=1;rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint,True,none,100,r,r,none,458,Hanesbrands
459,www.clorox.com,200,False,"",,False,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,quarantine,100,r,r,quarantine,459,Clorox
460,www.kbr.com,200,False,"",,False,v=DMARC1; p=quarantine; rua=mailto:6250981336556@ag.dmarcly.com; ruf=mailto:6250981336556@fo.dmarcly.com; sp=reject; fo=0;,True,quarantine,100,r,r,reject,460,KBR
461,www.ta-petro.com,200,False,"",,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,461,TravelCenters of America
462,ir.hertz.com,200,False,"",,False,"v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_rua@hertz.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,mailto:dmarc_ruf@hertz.com",True,none,100,r,r,none,462,Hertz Global Holdings
463,www.analog.com,200,False,"",,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,463,Analog Devices
464,www.securian.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1,True,none,100,r,r,none,464,Securian Financial Group
465,www.darden.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,465,Darden Restaurants
466,www.graphicpkg.com,200,False,"",,False,,False,,,,,,466,Graphic Packaging Holding
467,www.ncr.com,200,False,"",,False,v=DMARC1;p=reject;sp=reject;rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1,True,reject,100,r,r,reject,466,NCR
469,www.pplindia.org,200,False,"",,False,,False,,,,,,469,PPL
470,www.cintas.com,200,False,"",,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,470,Cintas
471,www.xerox.com,200,True,"",,False,,False,,,,,,471,Xerox Holdings
472,www.rockwellautomation.com,200,False,"",,False,v=DMARC1; p=reject; rua=mailto:dmarc_agg@vali.email; ruf=mailto:dmarc@rockwellautomation.com,True,reject,100,r,r,reject,472,Rockwell Automation
473,www.citizensbank.com,200,False,"",,False,v=DMARC1; p=reject; sp=reject; fo=1; ri=3600; rua=mailto:citizens@rua.agari.com; ruf=mailto:citizens@ruf.agari.com,True,reject,100,r,r,reject,473,Citizens Financial Group
474,www.kla.com,200,False,"",,False,v=DMARC1; p=none; sp=none; rua=mailto:dmarc@kla-tencor.com; ruf=mailto:dmarc@kla-tencor.com; rf=afrf; pct=100; ri=86400,True,none,100,r,r,none,474,KLA
475,investor.campingworld.com,200,False,"",,False,,False,,,,,,475,Camping World Holdings
476,www.ingredion.com,200,False,"",,False,,False,,,,,,476,Ingredion
477,www.veritivcorp.com,200,False,"",,False,v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1,True,reject,100,r,r,reject,477,Veritiv
478,www.becn.com,200,False,"mx1.hc2766-91.iphmx.com, mx2.hc2766-91.iphmx.com",v=spf1 redirect=spf.mybecn.com,True,v=DMARC1; p=none; rua=mailto:DMARC.Reports@becn.com; ruf=mailto:DMARC.Reports@becn.com,True,none,100,r,r,none,478,Beacon Roofing Supply
479,ir.diamondbackenergy.com,200,True,"",,False,v=DMARC1; p=quarantine; sp=quarantine; adkim=r; aspf=r; rf=afrf; pct=100; rua=mailto:Postmaster@DiamondbackEnergy.com; fo=1; ri=604800,True,quarantine,100,r,r,quarantine,479,Diamondback Energy
480,www.victoriassecret.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,480,Victoria's Secret
481,www.academy.com,200,False,"",,False,,False,,,,,,481,Academy Sports and Outdoors
482,www.sanmina.com,200,False,"",,False,v=DMARC1;p=reject;rua=mailto:dmarc.admin@sanmina.com;ruf=mailto:dmarc.admin@sanmina.com;sp=none;pct=100,True,reject,100,r,r,none,482,Sanmina
483,www.onsemi.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1,True,none,100,r,r,none,483,ON Semiconductor
484,www.cmc.com,200,False,"",,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,none,100,r,r,none,484,Commercial Metals
485,www.enlink.com,200,False,"",,False,,False,,,,,,485,EnLink Midstream
486,www.swn.com,200,False,"",,False,,False,,,,,,486,Southwestern Energy
487,www.equinix.se,200,False,"",,False,,False,,,,,,487,Equinix
488,www.dillards.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,488,Dillard's
489,ir.regions.com,200,False,"",,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,True,reject,100,r,r,reject,489,Regions Financial
490,www.yum.com,200,False,"",,False,v=DMARC1; p=none; sp=reject; fo=1; rua=mailto:wyjtp6ok@ag.dmarcian.com; ruf=mailto:wyjtp6ok@fr.dmarcian.com;,True,none,100,r,r,reject,490,Yum Brands
491,www.landstar.com,200,False,"",,False,"v=DMARC1; p=reject; rua=mailto:dmarc_agg@vali.email,mailto:cd0a6bbb@mxtoolbox.dmarc-report.com,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:cd0a6bbb@forensics.dmarc-report.com,mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1",True,reject,100,r,r,reject,491,Landstar System
492,www.cfindustries.com,200,False,"",,False,v=DMARC1; p=none; rua=mailto:dmarc_agg@emailfraudprotect.email; fo=1; ri=3600,True,none,100,r,r,none,492,CF Industries Holdings
493,www.northerntrust.com,200,False,"",,False,"v=DMARC1; p=none; fo=1; rua=mailto:dmarc_agg@auth.returnpath.net,mailto:northern-trust@rua.agari.com; ruf=mailto:dmarc_afrf@auth.returnpath.net,mailto:northern-trust@ruf.agari.com",True,none,100,r,r,none,493,Northern Trust
494,www.roberthalf.com,200,False,"",,False,v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email; ruf=mailto:collaborationteam@roberthalf.com; pct=100; fo=0;,True,quarantine,100,r,r,quarantine,494,Robert Half International
495,www.compass-group.com,200,False,"",,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:gxq2lm1e@ag.eu.dmarcadvisor.com; ruf=mailto:gxq2lm1e@fr.eu.dmarcadvisor.com; fo=1; ri=60; sp=quarantine,True,quarantine,100,r,r,quarantine,495,Compass
496,shop.hasbro.com,200,False,"",,False,v=DMARC1; p=reject; pct=100; fo=1; ri=3600; rua=mailto:c0f1617a@inbox.ondmarc.com; ruf=mailto:c0f1617a@inbox.ondmarc.com;,True,reject,100,r,r,reject,496,Hasbro
497,www.ropertech.com,200,True,"",,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:e9zeyzad@ag.dmarcian.com; ruf=mailto:e9zeyzad@fr.dmarcian.com,True,quarantine,100,r,r,quarantine,497,Roper Technologies
498,www.arkocorp.com,200,False,"",,False,,False,,,,,,498,ARKO
499,frontier.com,200,False,"mta5.am0.yahoodns.net, mta6.am0.yahoodns.net, mta7.am0.yahoodns.net, mx.dlls.pa.frontiernet.net, mx.frontiernet.net",v=spf1 include:_spf.frontier.com include:_spf.mail.yahoo.com include:sendgrid.net include:mktomail.com include:icpbounce.com include:_spf.act-on.net include:rs-relay.synchronoss.com ~all,False,v=DMARC1; p=none;,True,none,100,r,r,none,499,Frontier Communications
